0.000000000000000000e+00,1.616175686933780664e-01,6.103856850614105545e-01
1.616175686933780664e-01,0.000000000000000000e+00,5.923566025140756253e-01
6.103856850614105545e-01,5.923566025140756253e-01,0.000000000000000000e+00
