0.000000000000000000e+00,1.844362547521845386e+01,1.245019723521457600e+01
1.551897535482182633e+01,0.000000000000000000e+00,1.069303442739321497e+01
1.304201011360433959e+01,1.742578955252285766e+01,0.000000000000000000e+00
